RT_search,condition,distractor_suppression,load,memory_resp,practice,search_resp,subject_nr,suppressed
1106.98199272,no,absent,1,0,no,0,1,yes
1265.70296288,rel-mis,suppressed,1,1,no,1,1,yes
1334.28621292,rel-match,suppressed,2,1,no,1,1,yes
1180.91607094,no,absent,1,1,no,0,1,no
1621.6609478,unrel,non-suppressed,2,0,no,0,1,no
1510.73598862,no,absent,2,1,no,1,1,yes
1629.11987305,no,absent,1,1,no,0,1,yes
1163.31982613,rel-match,non-suppressed,2,1,no,1,1,no
1259.94992256,no,absent,2,1,no,0,1,yes
1320.82080841,unrel,suppressed,2,0,no,0,1,yes
1331.69102669,rel-mis,suppressed,2,1,no,1,1,yes
1000.61702728,rel-mis,suppressed,1,1,no,1,1,yes
1009.3460083,rel-match,suppressed,2,0,no,0,1,yes
1121.39511108,rel-mis,suppressed,1,1,no,0,1,yes
1020.26486397,rel-mis,suppressed,1,1,no,1,1,yes
2072.17097282,no,absent,2,1,no,0,1,yes
1447.08395004,rel-match,suppressed,1,1,no,0,1,yes
854.206085205,rel-mis,non-suppressed,1,1,no,1,1,no
817.991018295,rel-match,suppressed,2,1,no,0,1,yes
1488.72590065,rel-mis,suppressed,1,1,no,1,1,yes
1099.00712967,no,absent,1,1,no,1,1,yes
817.903995514,no,absent,2,1,no,1,1,no
1848.64902496,unrel,suppressed,2,1,no,0,1,yes
923.46906662,rel-match,non-suppressed,1,1,no,1,1,no
2145.69616318,unrel,suppressed,2,0,no,1,1,yes
978.585958481,unrel,suppressed,2,1,no,1,1,yes
1002.2008419,rel-mis,suppressed,2,1,no,1,1,yes
2183.63595009,rel-match,non-suppressed,2,1,no,1,1,no
941.187143326,no,absent,1,1,no,1,1,yes
1423.19488525,no,absent,2,1,no,1,1,yes
1498.75998497,unrel,non-suppressed,1,1,no,1,1,no
1340.27504921,unrel,non-suppressed,1,0,no,0,1,no
1127.12907791,no,absent,2,0,no,0,1,yes
1290.86184502,unrel,non-suppressed,2,1,no,0,1,no
1065.49978256,no,absent,1,0,no,1,1,yes
1080.28101921,rel-match,suppressed,2,1,no,1,1,yes
1032.90891647,rel-match,suppressed,2,0,no,1,1,yes
1493.84188652,rel-mis,non-suppressed,2,0,no,1,1,no
1290.44485092,unrel,suppressed,2,1,no,0,1,yes
924.439907074,no,absent,1,0,no,1,1,no
924.404144287,rel-match,suppressed,1,0,no,0,1,yes
945.515155792,unrel,non-suppressed,2,0,no,1,1,no
934.977054596,unrel,suppressed,1,1,no,0,1,yes
1542.49000549,rel-mis,non-suppressed,2,0,no,0,1,no
1054.02088165,rel-match,suppressed,2,0,no,0,1,yes
851.052999496,rel-mis,suppressed,2,1,no,0,1,yes
1171.1769104,unrel,suppressed,1,1,no,0,1,yes
964.403867722,no,absent,1,1,no,1,1,yes
888.870954514,unrel,suppressed,1,1,no,1,1,yes
1196.80595398,rel-match,non-suppressed,2,1,no,0,1,no
1025.98500252,no,absent,1,0,no,0,1,no
1943.99809837,no,absent,2,0,no,0,1,yes
1083.62913132,rel-match,non-suppressed,1,1,no,1,1,no
962.261915207,rel-mis,suppressed,1,1,no,1,1,yes
1571.28715515,rel-match,suppressed,1,1,no,1,1,yes
910.608053207,rel-mis,suppressed,2,1,no,0,1,yes
1038.10501099,rel-mis,suppressed,2,0,no,0,1,yes
923.076868057,rel-match,suppressed,1,1,no,0,1,yes
891.527891159,rel-mis,suppressed,1,1,no,0,1,yes
791.088104248,rel-mis,non-suppressed,2,1,no,1,1,no
1297.86086082,rel-match,suppressed,1,1,no,1,1,yes
781.453132629,rel-match,non-suppressed,1,1,no,1,1,no
1077.46815681,rel-mis,non-suppressed,2,1,no,1,1,no
986.413002014,rel-match,suppressed,1,1,no,0,1,yes
885.380029678,unrel,non-suppressed,2,1,no,0,1,no
1638.22793961,unrel,suppressed,1,1,no,1,1,yes
1115.15188217,unrel,suppressed,2,0,no,1,1,yes
2052.95610428,no,absent,2,0,no,1,1,yes
830.276012421,rel-mis,suppressed,1,0,no,1,1,yes
1098.56009483,rel-match,suppressed,1,0,no,1,1,yes
1237.97178268,unrel,non-suppressed,2,0,no,0,1,no
1144.3810463,rel-match,suppressed,2,1,no,0,1,yes
1574.86891747,rel-match,suppressed,1,1,no,0,1,yes
1045.62401772,rel-mis,suppressed,2,0,no,0,1,yes
1290.85993767,rel-mis,suppressed,1,1,no,1,1,yes
1056.73599243,unrel,suppressed,1,1,no,0,1,yes
972.774028778,rel-mis,suppressed,1,1,no,0,1,yes
1050.76789856,no,absent,2,1,no,0,1,no
851.526975632,rel-match,non-suppressed,2,1,no,1,1,no
1006.36386871,rel-mis,suppressed,2,1,no,1,1,yes
909.98506546,no,absent,1,1,no,1,1,yes
845.311880112,no,absent,1,1,no,0,1,no
1191.67089462,rel-match,suppressed,2,0,no,1,1,yes
1452.13913918,unrel,suppressed,2,0,no,1,1,yes
1019.64616776,no,absent,2,0,no,1,1,no
1539.04485703,rel-mis,non-suppressed,1,1,no,0,1,no
929.371118546,rel-match,suppressed,2,1,no,1,1,yes
1221.66609764,rel-mis,non-suppressed,1,1,no,0,1,no
971.896886826,no,absent,1,1,no,1,1,yes
1370.66602707,unrel,non-suppressed,1,0,no,0,1,no
1088.71388435,rel-mis,suppressed,1,1,no,0,1,yes
1289.39604759,no,absent,2,1,no,1,1,yes
872.360944748,unrel,suppressed,1,1,no,1,1,yes
1113.41404915,unrel,suppressed,2,1,no,1,1,yes
893.158912659,rel-match,suppressed,2,1,no,0,1,yes
852.188110352,rel-mis,suppressed,2,1,no,1,1,yes
1095.0729847,no,absent,1,1,no,0,1,no
1543.75386238,no,absent,2,1,no,1,1,yes
1101.60088539,unrel,suppressed,1,1,no,0,1,yes
1182.78694153,rel-match,non-suppressed,2,0,no,0,1,no
1014.50300217,unrel,suppressed,2,1,no,0,1,yes
887.824058533,rel-match,non-suppressed,1,1,no,1,1,no
1469.09594536,rel-mis,suppressed,2,1,no,0,1,yes
711.861848831,no,absent,2,1,no,0,1,yes
921.100854874,no,absent,1,1,no,0,1,yes
1047.85203934,unrel,non-suppressed,1,1,no,0,1,no
1277.34899521,no,absent,1,1,no,1,1,yes
1669.70300674,unrel,suppressed,1,1,no,0,1,yes
955.6620121,unrel,suppressed,1,1,no,1,1,yes
855.557918549,no,absent,1,1,no,0,1,no
803.766012192,rel-mis,suppressed,1,1,no,0,1,yes
856.270074844,unrel,non-suppressed,2,1,no,1,1,no
929.273843765,rel-mis,suppressed,2,1,no,0,1,yes
1641.09492302,rel-mis,suppressed,2,1,no,1,1,yes
1209.83982086,no,absent,1,1,no,0,1,no
1254.47678566,unrel,non-suppressed,2,1,no,0,1,no
940.898180008,no,absent,2,1,no,0,1,yes
1034.71207619,rel-match,non-suppressed,2,0,no,1,1,no
1518.03898811,unrel,suppressed,1,0,no,0,1,yes
891.89696312,rel-match,suppressed,2,1,no,0,1,yes
1162.47820854,rel-mis,suppressed,2,1,no,1,1,yes
826.981067657,rel-mis,non-suppressed,1,0,no,0,1,no
861.016988754,rel-match,suppressed,1,1,no,1,1,yes
913.771867752,no,absent,2,1,no,1,1,yes
773.372888565,rel-match,suppressed,2,1,no,1,1,yes
937.217950821,no,absent,1,0,no,0,1,yes
1101.89700127,unrel,suppressed,2,1,no,1,1,yes
880.015134811,rel-match,non-suppressed,2,0,no,0,1,no
482.831954956,unrel,suppressed,2,1,no,1,1,yes
886.887073517,no,absent,2,1,no,0,1,no
850.689888,rel-mis,non-suppressed,2,1,no,1,1,no
766.205072403,unrel,non-suppressed,1,0,no,0,1,no
680.408000946,rel-match,suppressed,1,0,no,0,1,yes
938.766002655,rel-mis,non-suppressed,1,1,no,0,1,no
1018.04018021,no,absent,2,1,no,1,1,no
1599.12586212,rel-mis,suppressed,1,1,no,0,1,yes
505.118131638,no,absent,2,0,no,1,1,yes
928.104877472,rel-match,non-suppressed,1,1,no,1,1,no
777.457952499,rel-mis,non-suppressed,2,1,no,1,1,no
801.818847656,rel-mis,suppressed,1,1,no,1,1,yes
868.418931961,unrel,non-suppressed,1,1,no,0,1,no
1963.15693855,rel-match,non-suppressed,1,0,no,0,1,no
1601.97782516,rel-match,suppressed,1,1,no,0,1,yes
1019.24800873,rel-match,suppressed,1,1,no,0,1,yes
855.188846588,rel-match,suppressed,2,1,no,1,1,yes
970.704078674,unrel,suppressed,2,0,no,1,1,yes
1940.43707848,rel-mis,suppressed,2,1,no,0,1,yes
337.659835815,unrel,suppressed,1,1,no,0,1,yes
1202.83603668,no,absent,1,0,no,0,1,yes
688.597917557,rel-mis,suppressed,1,1,no,0,1,yes
1113.6610508,no,absent,1,1,no,1,1,yes
884.75394249,no,absent,1,1,no,1,1,yes
1249.94683266,unrel,suppressed,2,1,no,0,1,yes
998.789072037,no,absent,2,1,no,0,1,yes
733.340978622,rel-mis,suppressed,1,1,no,1,1,yes
840.896129608,no,absent,2,1,no,1,1,no
1175.1229763,rel-match,suppressed,2,1,no,1,1,yes
856.541872025,rel-mis,non-suppressed,1,1,no,1,1,no
740.233182907,no,absent,2,1,no,1,1,yes
788.120985031,rel-match,suppressed,1,1,no,1,1,yes
875.037908554,unrel,suppressed,1,1,no,1,1,yes
1461.09008789,rel-mis,suppressed,1,1,no,0,1,yes
782.100200653,unrel,suppressed,2,0,no,0,1,yes
1667.49405861,rel-match,suppressed,2,1,no,1,1,yes
813.642978668,no,absent,2,1,no,0,1,yes
2002.37894058,no,absent,1,1,no,1,1,yes
973.432779312,unrel,non-suppressed,1,0,no,0,1,no
826.922178268,rel-match,suppressed,1,1,no,0,1,yes
1206.62903786,rel-mis,suppressed,2,1,no,0,1,yes
720.184087753,unrel,non-suppressed,2,1,no,0,1,no
884.111166,unrel,suppressed,2,1,no,1,1,yes
1294.48080063,rel-mis,suppressed,2,1,no,1,1,yes
1075.21915436,no,absent,2,1,no,1,1,yes
1315.23394585,rel-match,suppressed,2,1,no,1,1,yes
350.435018539,unrel,suppressed,2,0,no,1,1,yes
387.83288002,unrel,suppressed,2,1,no,0,1,yes
817.15798378,rel-match,suppressed,2,0,no,1,1,yes
1595.30591965,no,absent,1,1,no,1,1,yes
722.008943558,unrel,suppressed,1,1,no,0,1,yes
3.2000541687,unrel,suppressed,1,1,no,1,1,yes
326.344013214,rel-mis,non-suppressed,2,0,no,0,1,no
733.515024185,no,absent,2,0,no,1,1,no
493.027925491,no,absent,1,1,no,1,1,yes
695.775985718,unrel,suppressed,1,1,no,0,1,yes
763.857841492,rel-mis,suppressed,2,1,no,1,1,yes
789.921045303,rel-mis,suppressed,1,1,no,1,1,yes
705.456018448,rel-match,suppressed,1,1,no,0,1,yes
750.746965408,no,absent,1,1,no,0,1,no
887.081861496,no,absent,1,1,no,0,1,no
799.521923065,no,absent,1,1,no,1,1,yes
743.978977203,unrel,non-suppressed,1,1,no,0,1,no
754.124164581,rel-match,non-suppressed,1,1,no,1,1,no
730.278015137,rel-mis,suppressed,1,0,no,0,1,yes
711.973905563,rel-match,suppressed,1,1,no,1,1,yes
572.589159012,rel-mis,non-suppressed,2,1,no,1,1,no
786.394119263,no,absent,2,1,no,0,1,yes
927.571058273,rel-match,non-suppressed,2,1,no,1,1,no
456.757068634,rel-match,non-suppressed,2,1,no,1,1,no
909.891843796,unrel,non-suppressed,2,1,no,0,1,no
824.597120285,rel-mis,non-suppressed,1,1,no,1,1,no
910.460948944,rel-match,non-suppressed,1,1,no,0,1,no
725.651979446,rel-mis,suppressed,2,0,no,0,1,yes
1164.60704803,unrel,non-suppressed,1,1,no,0,1,no
792.620182037,unrel,suppressed,1,1,no,0,1,yes
823.708057404,unrel,suppressed,2,1,no,1,1,yes
721.283197403,no,absent,1,0,no,1,1,yes
694.343090057,unrel,suppressed,1,1,no,1,1,yes
732.835054398,rel-match,suppressed,2,1,no,1,1,yes
845.404148102,no,absent,2,1,no,0,1,no
588.799953461,no,absent,2,1,no,1,1,yes
690.137863159,rel-match,suppressed,2,1,no,0,1,yes
710.596084595,rel-mis,non-suppressed,2,1,no,0,1,no
700.776100159,no,absent,2,0,no,1,1,no
566.669940948,no,absent,2,0,no,1,1,yes
702.991008759,rel-mis,non-suppressed,2,0,no,0,1,no
1057.6210022,no,absent,1,1,no,0,1,yes
918.319940567,rel-match,suppressed,1,1,no,0,1,yes
575.351953506,no,absent,1,1,no,0,1,yes
1294.9450016,unrel,non-suppressed,1,1,no,1,1,no
1098.4249115,unrel,suppressed,2,1,no,0,1,yes
906.68797493,rel-match,non-suppressed,1,1,no,0,1,no
663.980960846,rel-match,suppressed,1,0,no,1,1,yes
715.758085251,no,absent,1,0,no,0,1,no
651.150941849,unrel,non-suppressed,2,1,no,0,1,no
892.534971237,rel-mis,suppressed,2,0,no,0,1,yes
673.150062561,unrel,suppressed,2,1,no,1,1,yes
667.706012726,rel-match,non-suppressed,1,1,no,0,1,no
706.846952438,rel-mis,suppressed,1,1,no,0,1,yes
906.083106995,unrel,suppressed,1,0,no,0,1,yes
642.230987549,rel-match,suppressed,1,1,no,1,1,yes
848.746061325,no,absent,1,0,no,1,1,no
2211.56215668,rel-match,suppressed,2,1,no,1,1,yes
609.755039215,unrel,suppressed,1,1,no,0,1,yes
712.262868881,no,absent,1,1,no,0,1,yes
600.769042969,rel-mis,suppressed,2,1,no,1,1,yes
636.752843857,unrel,suppressed,2,0,no,0,1,yes
460.323810577,rel-match,suppressed,1,1,no,1,1,yes
605.176925659,rel-mis,non-suppressed,1,1,no,0,1,no
940.026044846,no,absent,2,0,no,1,1,yes
818.289041519,rel-mis,suppressed,1,0,no,1,1,yes
598.616123199,rel-match,non-suppressed,2,1,no,0,1,no
691.734075546,rel-mis,non-suppressed,1,1,no,1,1,no
846.666097641,unrel,non-suppressed,2,1,no,0,1,no
582.092046738,rel-mis,suppressed,1,1,no,1,1,yes
615.015983582,rel-mis,suppressed,1,1,no,0,1,yes
527.303934097,no,absent,2,1,no,1,1,yes
844.795942307,rel-match,non-suppressed,2,0,no,0,1,no
416.563987732,rel-match,suppressed,2,0,no,1,1,yes
663.48695755,rel-mis,suppressed,2,0,no,0,1,yes
1662.68706322,no,absent,1,0,no,1,1,no
1835.77108383,rel-mis,suppressed,2,1,no,1,1,yes
1941.60199165,rel-mis,suppressed,1,0,no,1,1,yes
2242.166996,unrel,suppressed,2,0,no,1,1,yes
1482.5861454,no,absent,1,1,no,1,1,yes
1391.63684845,unrel,suppressed,1,1,no,1,1,yes
982.839822769,no,absent,2,1,no,1,1,yes
1282.92417526,rel-match,suppressed,1,1,no,1,1,yes
1752.80189514,rel-mis,suppressed,2,0,no,1,1,yes
1300.81605911,unrel,suppressed,1,1,no,1,1,yes
1860.68892479,no,absent,1,1,no,1,1,yes
1035.00390053,rel-mis,suppressed,1,1,no,1,1,yes
1069.55003738,rel-mis,non-suppressed,2,1,no,1,1,no
1418.83087158,rel-match,suppressed,2,0,no,1,1,yes
1503.12519073,rel-mis,non-suppressed,1,1,no,1,1,no
1576.14207268,rel-mis,suppressed,1,1,no,1,1,yes
2150.41589737,no,absent,2,1,no,1,1,yes
1390.11001587,unrel,suppressed,2,1,no,1,1,yes
1213.44900131,rel-mis,non-suppressed,2,1,no,1,1,no
1792.31190681,rel-mis,suppressed,2,1,no,1,1,yes
1278.236866,unrel,non-suppressed,2,0,no,1,1,no
918.508052826,no,absent,2,1,no,1,1,yes
1255.22518158,rel-mis,suppressed,2,0,no,1,1,yes
1056.35404587,no,absent,2,1,no,1,1,yes
859.277009964,rel-match,non-suppressed,2,1,no,1,1,no
1045.74084282,unrel,suppressed,2,0,no,1,1,yes
1274.52397346,rel-match,suppressed,1,1,no,1,1,yes
1539.02316093,rel-mis,non-suppressed,1,1,no,1,1,no
898.170948029,unrel,non-suppressed,2,1,no,1,1,no
1276.92008018,no,absent,1,1,no,1,1,no
1043.38693619,rel-match,non-suppressed,1,1,no,1,1,no
1435.06097794,rel-match,suppressed,1,1,no,1,1,yes
931.363105774,unrel,suppressed,1,1,no,1,1,yes
1273.51808548,unrel,non-suppressed,1,0,no,1,1,no
1048.80809784,no,absent,2,0,no,1,1,no
1133.09383392,rel-match,non-suppressed,2,1,no,1,1,no
901.391029358,rel-match,suppressed,2,1,no,1,1,yes
978.39307785,unrel,suppressed,1,1,no,0,1,yes
1135.58006287,rel-match,non-suppressed,1,1,no,1,1,no
936.267852783,no,absent,1,1,no,1,1,yes
1038.13099861,rel-mis,suppressed,1,1,no,1,1,yes
966.571092606,no,absent,1,1,no,1,1,yes
1050.82607269,unrel,non-suppressed,1,0,no,1,1,no
944.829940796,unrel,suppressed,2,1,no,1,1,yes
978.363037109,rel-mis,suppressed,2,0,no,1,1,yes
862.550973892,rel-mis,suppressed,1,1,no,1,1,yes
963.758945465,rel-mis,suppressed,1,1,no,1,1,yes
1026.69405937,no,absent,2,1,no,1,1,no
1097.36990929,rel-mis,non-suppressed,2,1,no,1,1,no
928.508043289,rel-match,suppressed,2,1,no,1,1,yes
1086.74907684,unrel,suppressed,2,1,no,1,1,yes
906.939983368,rel-match,suppressed,1,0,no,1,1,yes
1774.49703217,unrel,suppressed,2,0,no,1,1,yes
1196.38085365,rel-match,suppressed,2,1,no,1,1,yes
1051.42092705,rel-match,non-suppressed,1,1,no,1,1,no
1001.24406815,rel-mis,suppressed,2,0,no,1,1,yes
1536.58103943,no,absent,1,0,no,1,1,yes
892.800092697,rel-match,suppressed,2,1,no,1,1,yes
1481.13298416,unrel,suppressed,2,1,no,1,1,yes
1035.41922569,no,absent,2,0,no,1,1,yes
962.3939991,unrel,non-suppressed,2,0,no,1,1,no
1058.44211578,no,absent,1,0,no,1,1,no
923.910140991,no,absent,2,1,no,1,1,yes
1038.27691078,unrel,suppressed,1,1,no,1,1,yes
885.845899582,unrel,suppressed,1,0,no,1,1,yes
874.022960663,no,absent,1,1,no,1,1,yes
1040.63987732,rel-mis,non-suppressed,2,1,no,1,1,no
2010.64300537,rel-match,non-suppressed,2,1,no,1,1,no
1047.04403877,unrel,suppressed,1,0,no,1,1,yes
929.927825928,rel-mis,suppressed,1,0,no,1,1,yes
1003.9358139,rel-mis,suppressed,2,0,no,1,1,yes
869.374990463,unrel,non-suppressed,1,1,no,1,1,no
1102.85115242,no,absent,2,1,no,1,1,yes
1158.23507309,rel-match,non-suppressed,1,1,no,1,1,no
951.671123505,rel-mis,non-suppressed,1,1,no,1,1,no
1117.74420738,rel-mis,suppressed,2,1,no,1,1,yes
1013.66901398,rel-match,suppressed,1,1,no,1,1,yes
1044.76594925,rel-mis,non-suppressed,1,0,no,1,1,no
988.929033279,unrel,non-suppressed,1,1,no,1,1,no
861.52100563,no,absent,1,1,no,1,1,yes
859.432935715,rel-mis,suppressed,1,1,no,1,1,yes
983.071088791,unrel,suppressed,2,1,no,1,1,yes
1668.41101646,rel-match,suppressed,2,1,no,1,1,yes
953.199863434,no,absent,1,1,no,1,1,yes
986.703872681,no,absent,2,0,no,1,1,no
905.402183533,rel-match,suppressed,1,1,no,1,1,yes
1049.15189743,rel-match,non-suppressed,2,1,no,1,1,no
799.927949905,no,absent,1,0,no,1,1,no
919.405937195,no,absent,2,0,no,1,1,yes
865.370035172,unrel,non-suppressed,2,0,no,1,1,no
873.477935791,rel-match,suppressed,1,1,no,1,1,yes
795.334815979,unrel,suppressed,1,1,no,1,1,yes
975.84104538,no,absent,2,1,no,1,1,no
821.049928665,no,absent,1,1,no,1,1,yes
946.275949478,rel-match,non-suppressed,1,1,no,1,1,no
1334.46407318,rel-mis,suppressed,2,1,no,1,1,yes
939.433097839,no,absent,1,1,no,1,1,no
888.117074966,no,absent,1,1,no,1,1,yes
1012.03203201,rel-mis,non-suppressed,2,1,no,1,1,no
888.233184814,rel-match,non-suppressed,2,0,no,1,1,no
987.618923187,rel-mis,suppressed,1,1,no,1,1,yes
1060.16111374,unrel,non-suppressed,1,1,no,1,1,no
894.087076187,unrel,suppressed,1,1,no,1,1,yes
1128.3800602,unrel,suppressed,2,1,no,1,1,yes
910.128116608,rel-match,suppressed,2,1,no,1,1,yes
795.686006546,rel-mis,suppressed,2,1,no,1,1,yes
755.578994751,no,absent,2,1,no,1,1,yes
1002.03490257,unrel,non-suppressed,1,1,no,1,1,no
1027.26697922,rel-mis,non-suppressed,2,1,no,1,1,no
939.524173737,unrel,suppressed,2,0,no,1,1,yes
909.039020538,rel-mis,suppressed,2,0,no,1,1,yes
1022.6919651,unrel,suppressed,1,1,no,1,1,yes
944.383144379,unrel,suppressed,1,0,no,1,1,yes
900.933980942,rel-match,suppressed,1,1,no,1,1,yes
1035.94517708,rel-mis,suppressed,2,1,no,1,1,yes
792.248010635,rel-match,non-suppressed,1,1,no,1,1,no
960.543870926,rel-mis,suppressed,1,1,no,1,1,yes
1232.34701157,no,absent,2,1,no,1,1,yes
802.505016327,rel-match,suppressed,1,1,no,1,1,yes
1060.29200554,no,absent,1,0,no,1,1,yes
939.647197723,unrel,suppressed,2,0,no,1,1,yes
844.135046005,rel-match,suppressed,1,1,no,1,1,yes
997.809886932,rel-match,suppressed,2,1,no,1,1,yes
1429.58498001,unrel,non-suppressed,2,1,no,1,1,no
1189.24999237,unrel,suppressed,1,0,no,1,1,yes
900.539875031,rel-match,suppressed,2,1,no,1,1,yes
853.588104248,unrel,suppressed,2,0,no,1,1,yes
1368.475914,rel-mis,suppressed,1,1,no,1,1,yes
1284.73997116,no,absent,1,0,no,1,1,no
949.122905731,no,absent,2,1,no,1,1,no
748.476028442,rel-mis,non-suppressed,1,1,no,1,1,no
807.856082916,rel-match,non-suppressed,2,1,no,1,1,no
711.730003357,no,absent,2,1,no,1,1,yes
846.29201889,rel-match,suppressed,1,1,no,1,1,yes
796.319007874,unrel,non-suppressed,2,1,no,1,1,no
912.240028381,rel-mis,non-suppressed,1,1,no,1,1,no
1369.09890175,rel-mis,suppressed,1,0,no,1,1,yes
1870.69702148,rel-match,suppressed,2,1,no,1,1,yes
1104.79903221,no,absent,2,1,no,1,1,yes
953.436136246,no,absent,1,1,no,1,1,yes
1034.01494026,no,absent,1,0,no,1,1,yes
1796.04697227,rel-match,non-suppressed,2,1,no,1,1,no
1048.64096642,rel-match,suppressed,2,0,no,1,1,yes
1065.10400772,no,absent,1,1,no,1,1,no
853.485107422,rel-mis,non-suppressed,1,1,no,1,1,no
792.666912079,no,absent,2,1,no,1,1,no
872.061014175,rel-mis,non-suppressed,2,0,no,1,1,no
983.042001724,unrel,suppressed,1,1,no,1,1,yes
731.069803238,unrel,suppressed,2,1,no,1,1,yes
1784.37685966,no,absent,2,1,no,1,1,yes
891.25084877,rel-mis,suppressed,1,1,no,1,1,yes
879.477024078,unrel,suppressed,1,1,no,1,1,yes
1130.75995445,rel-match,suppressed,1,1,no,1,1,yes
1890.83814621,no,absent,2,1,no,1,1,yes
845.753192902,no,absent,1,1,no,1,1,yes
1044.11697388,unrel,non-suppressed,2,1,no,1,1,no
1051.4190197,rel-mis,suppressed,2,1,no,1,1,yes
758.698940277,rel-match,non-suppressed,1,1,no,1,1,no
940.831899643,unrel,suppressed,2,1,no,1,1,yes
1351.78995132,rel-match,suppressed,1,1,no,1,1,yes
1108.15286636,unrel,non-suppressed,1,1,no,1,1,no
781.851053238,no,absent,1,0,no,1,1,no
910.583019257,unrel,suppressed,2,1,no,1,1,yes
858.600139618,rel-match,non-suppressed,2,1,no,1,1,no
830.828905106,no,absent,1,1,no,1,1,yes
1558.37202072,rel-match,non-suppressed,1,1,no,1,1,no
890.142917633,no,absent,2,0,no,1,1,yes
842.540979385,no,absent,2,1,no,1,1,no
960.711956024,rel-match,suppressed,1,1,no,1,1,yes
1921.32401466,unrel,suppressed,1,0,no,1,1,yes
898.381948471,unrel,suppressed,2,1,no,1,1,yes
1004.47392464,no,absent,1,1,no,1,1,yes
1073.00400734,rel-match,suppressed,2,1,no,1,1,yes
969.171047211,unrel,non-suppressed,1,1,no,1,1,no
912.083148956,rel-mis,suppressed,1,1,no,1,1,yes
898.082971573,rel-mis,non-suppressed,1,1,no,1,1,no
982.748985291,rel-mis,suppressed,2,0,no,1,1,yes
1039.15596008,rel-mis,suppressed,1,1,no,1,1,yes
1066.28108025,rel-mis,suppressed,2,1,no,1,1,yes
1077.34012604,rel-match,suppressed,1,1,no,1,1,yes
918.398857117,rel-match,suppressed,2,0,no,1,1,yes
1125.85401535,unrel,non-suppressed,2,0,no,1,1,no
1158.53595734,rel-match,suppressed,2,1,no,1,1,yes
1034.58404541,rel-mis,non-suppressed,2,1,no,1,1,no
868.510007858,rel-mis,suppressed,2,1,no,1,1,yes
986.618041992,rel-mis,suppressed,1,1,no,1,1,yes
801.97095871,unrel,suppressed,1,0,no,1,1,yes
811.0871315,no,absent,2,1,no,1,1,yes
661.567926407,no,absent,1,1,no,1,3,yes
841.507911682,no,absent,2,1,no,1,3,no
1017.19999313,no,absent,1,1,no,1,3,no
751.408100128,rel-match,non-suppressed,2,1,no,1,3,no
669.096946716,rel-mis,suppressed,2,1,no,0,3,yes
816.719055176,rel-match,suppressed,1,1,no,1,3,yes
1046.01192474,rel-match,non-suppressed,2,0,no,1,3,no
829.4069767,unrel,non-suppressed,2,1,no,1,3,no
807.570934296,rel-mis,non-suppressed,1,0,no,1,3,no
580.676078796,no,absent,2,0,no,1,3,yes
774.622917175,unrel,non-suppressed,1,1,no,1,3,no
629.336118698,no,absent,2,0,no,1,3,yes
983.360052109,unrel,non-suppressed,2,0,no,1,3,no
975.168943405,unrel,suppressed,2,1,no,1,3,yes
